length,probability_a,probability_b,optimal_lipschitz_function
7.429999999999999716e+00,2.710070062231978847e-39,2.225161594684590979e-150,3.989999999999958913e+00
7.440000000000000391e+00,1.662144823167052947e-39,6.251620487976230696e-151,3.999999999999958700e+00
7.450000000000000178e+00,1.005628259421375343e-39,1.753086515579672251e-151,4.009999999999958931e+00
7.459999999999999964e+00,5.999874314113634014e-40,4.906756956367886575e-152,4.019999999999958717e+00
7.469999999999999751e+00,3.528359526685970598e-40,1.370777469464755864e-152,4.029999999999958504e+00
7.480000000000000426e+00,2.043850768290339048e-40,3.822269796779705113e-153,4.039999999999958291e+00
7.490000000000000213e+00,1.165235378400984233e-40,1.063796226300342838e-153,4.049999999999958078e+00
7.500000000000000000e+00,6.531617465305877756e-41,2.955146605043917857e-154,4.059999999999957865e+00
7.509999999999999787e+00,3.595181028927294621e-41,8.193771480921462971e-155,4.069999999999957652e+00
7.520000000000000462e+00,1.940153914218674648e-41,2.267637574262067252e-155,4.079999999999957438e+00
7.530000000000000249e+00,1.024535574048163328e-41,6.263962801215759956e-156,4.089999999999957225e+00
7.540000000000000036e+00,5.281303175154132444e-42,1.727074890338533930e-156,4.099999999999957012e+00
7.549999999999999822e+00,2.649367584368764499e-42,4.752918739320113076e-157,4.109999999999956799e+00
7.560000000000000497e+00,1.288274763863681736e-42,1.305562207639915160e-157,4.119999999999956586e+00
7.570000000000000284e+00,6.040760357757784401e-43,3.579508954403156788e-158,4.129999999999956373e+00
7.580000000000000071e+00,2.712940894462648524e-43,9.795774472093863959e-159,4.139999999999956160e+00
7.589999999999999858e+00,1.156789977550875287e-43,2.675742280519527380e-159,4.149999999999955946e+00
7.600000000000000533e+00,4.635722480198778440e-44,7.295258725881969448e-160,4.159999999999955733e+00
7.610000000000000320e+00,1.734461120237929121e-44,1.985311984503808374e-160,4.169999999999955520e+00
7.620000000000000107e+00,6.187370753658586693e-45,5.392736617103601300e-161,4.179999999999955307e+00
7.629999999999999893e+00,2.391632376549666137e-45,1.462119150529270929e-161,4.189999999999955094e+00
7.640000000000000568e+00,1.323877603249971861e-45,3.956855220590420761e-162,4.199999999999954881e+00
7.650000000000000355e+00,1.094804105627622370e-45,1.068838576624408441e-162,4.209999999999954667e+00
7.660000000000000142e+00,1.025734109354076529e-45,2.881836720066565510e-163,4.219999999999954454e+00
7.669999999999999929e+00,9.281455215822504577e-46,7.755729180133582958e-164,4.229999999999954241e+00
7.679999999999999716e+00,7.854431190006650127e-46,2.083399887507292025e-164,4.239999999999954028e+00
7.690000000000000391e+00,6.245280877941900593e-46,5.586246465710978675e-165,4.249999999999953815e+00
7.700000000000000178e+00,4.714598965956446492e-46,1.495084446782783616e-165,4.259999999999953602e+00
7.709999999999999964e+00,3.410657144265743603e-46,3.994020090435684666e-166,4.269999999999953388e+00
7.719999999999999751e+00,2.381763601705435921e-46,1.065011684187580196e-166,4.279999999999953175e+00
7.730000000000000426e+00,1.614480364613502430e-46,2.834645924408302678e-167,4.289999999999952962e+00
7.740000000000000213e+00,1.066758331043250206e-46,7.530855181717323401e-168,4.299999999999952749e+00
7.750000000000000000e+00,6.892763082344119969e-47,1.997061845298525954e-168,4.309999999999952536e+00
7.759999999999999787e+00,4.366062501750203262e-47,5.286170683350163681e-169,4.319999999999952323e+00
7.770000000000000462e+00,2.716387398524256992e-47,1.396670644881117991e-169,4.329999999999952109e+00
7.780000000000000249e+00,1.662467155777954801e-47,3.683415318615424622e-170,4.339999999999951896e+00
7.790000000000000036e+00,1.002050092166868946e-47,9.696431622992747963e-171,4.349999999999951683e+00
7.799999999999999822e+00,5.953995860233826478e-48,2.547876981423824719e-171,4.359999999999951470e+00
7.810000000000000497e+00,3.490069983162508759e-48,6.682684196026057160e-172,4.369999999999951257e+00
7.820000000000000284e+00,2.019408130359601555e-48,1.749565018640679751e-172,4.379999999999951044e+00
7.830000000000000071e+00,1.153942674799158512e-48,4.572109237254039565e-173,4.389999999999950830e+00
7.839999999999999858e+00,6.514469692032633018e-49,1.192644933966228300e-173,4.399999999999950617e+00
7.850000000000000533e+00,3.634462407638118115e-49,3.105378127611562718e-174,4.409999999999950404e+00
7.860000000000000320e+00,2.004345745868522858e-49,8.070998312911148888e-175,4.419999999999950191e+00
7.870000000000000107e+00,1.092848360599470906e-49,2.093872142049494411e-175,4.429999999999949978e+00
7.879999999999999893e+00,5.892065127957510811e-50,5.422304293951560048e-176,4.439999999999949765e+00
7.890000000000000568e+00,3.141563778670078104e-50,1.401616256288250265e-176,4.449999999999949551e+00
7.900000000000000355e+00,1.656654391308399613e-50,3.616484137683796808e-177,4.459999999999949338e+00
7.910000000000000142e+00,8.640729842022982301e-51,9.314442943587884321e-178,4.469999999999949125e+00
7.919999999999999929e+00,4.457738083307935472e-51,2.394642993413293138e-178,4.479999999999948912e+00
7.930000000000000604e+00,2.274708648246760657e-51,6.145240904108641189e-179,4.489999999999948699e+00
7.940000000000000391e+00,1.148083582270562098e-51,1.574171256424110678e-179,4.499999999999948486e+00
7.950000000000000178e+00,5.731048022194282040e-52,4.025136851274070108e-180,4.509999999999948272e+00
7.959999999999999964e+00,2.829236226671658439e-52,1.027366989354154951e-180,4.519999999999948059e+00
7.969999999999999751e+00,1.381097515758593090e-52,2.617505020923583112e-181,4.529999999999947846e+00
7.980000000000000426e+00,6.665393850024081223e-53,6.656823980312904112e-182,4.539999999999947633e+00
7.990000000000000213e+00,3.179639099519777059e-53,1.689915269135148746e-182,4.549999999999947420e+00
8.000000000000000000e+00,1.498850922454301907e-53,4.282346100146732939e-183,4.559999999999947207e+00
8.009999999999999787e+00,6.979344185052796669e-54,1.083223929854671674e-183,4.569999999999946994e+00
8.019999999999999574e+00,3.208899191062163168e-54,2.735111544111383423e-184,4.579999999999946780e+00
8.029999999999999361e+00,1.455953760169107160e-54,6.893707015362429980e-185,4.589999999999946567e+00
8.040000000000000924e+00,6.514773445178162019e-55,1.734411916306293371e-185,4.599999999999946354e+00
8.050000000000000711e+00,2.872464832048931015e-55,4.355860744670046016e-186,4.609999999999946141e+00
8.060000000000000497e+00,1.246738013151375250e-55,1.091990095701825886e-186,4.619999999999945928e+00
8.070000000000000284e+00,5.320114056744873413e-56,2.732669103712925167e-187,4.629999999999945715e+00
8.080000000000000071e+00,2.228574469354693936e-56,6.826210685341667086e-188,4.639999999999945501e+00
8.089999999999999858e+00,9.146938277852305717e-57,1.702147858173453381e-188,4.649999999999945288e+00
8.099999999999999645e+00,3.669988427978546602e-57,4.236824613376521447e-189,4.659999999999945075e+00
8.109999999999999432e+00,1.435434706480274129e-57,1.052712924392484274e-189,4.669999999999944862e+00
8.120000000000000995e+00,5.455325896941246840e-58,2.610996814833740092e-190,4.679999999999944649e+00
8.130000000000000782e+00,2.007609254014298089e-58,6.464430941682142633e-191,4.689999999999944436e+00
8.140000000000000568e+00,7.135181495143868341e-59,1.597653079837560541e-191,4.699999999999944222e+00
8.150000000000000355e+00,2.451832892250352977e-59,3.941518176016101257e-192,4.709999999999944009e+00
8.160000000000000142e+00,8.252743058389632262e-60,9.706755863396292537e-193,4.719999999999943796e+00
8.169999999999999929e+00,2.839724043719519024e-60,2.386243988280244727e-193,4.729999999999943583e+00
8.179999999999999716e+00,1.093699704647223034e-60,5.855802232071713387e-194,4.739999999999943370e+00
8.189999999999999503e+00,5.196380023153716338e-61,1.434463201823133121e-194,4.749999999999943157e+00
8.199999999999999289e+00,3.022016547301493200e-61,3.507716801348740103e-195,4.759999999999942943e+00
8.210000000000000853e+00,1.942447439653697273e-61,8.562338161639713991e-196,4.769999999999942730e+00
8.220000000000000639e+00,1.267174589585005306e-61,2.086380960323872858e-196,4.779999999999942517e+00
8.230000000000000426e+00,8.076926232827769397e-62,5.074916098435203330e-197,4.789999999999942304e+00
8.240000000000000213e+00,4.975435123465195156e-62,1.232249869453881810e-197,4.799999999999942091e+00
8.250000000000000000e+00,2.960894666955337014e-62,2.986785192712883734e-198,4.809999999999941878e+00
8.259999999999999787e+00,1.707151298811241964e-62,7.226784890215076804e-199,4.819999999999941664e+00
8.269999999999999574e+00,9.569626134187228319e-63,1.745511961084174583e-199,4.829999999999941451e+00
8.279999999999999361e+00,5.232404517173889505e-63,4.208600725563343546e-200,4.839999999999941238e+00
8.290000000000000924e+00,2.798323172798765994e-63,1.012955690440977059e-200,4.849999999999941025e+00
8.300000000000000711e+00,1.467193030895310836e-63,2.433781732930519803e-201,4.859999999999940812e+00
8.310000000000000497e+00,7.556033372265862449e-64,5.837298334372778190e-202,4.869999999999940599e+00
8.320000000000000284e+00,3.828197875919308575e-64,1.397596691729270033e-202,4.879999999999940385e+00
8.330000000000000071e+00,1.910492433075095428e-64,3.340351543063004291e-203,4.889999999999940172e+00
8.339999999999999858e+00,9.401691311493439074e-65,7.969727042846295968e-204,4.899999999999939959e+00
8.349999999999999645e+00,4.566219180302815797e-65,1.898175241572253264e-204,4.909999999999939746e+00
8.359999999999999432e+00,2.190350180712631500e-65,4.513062709360607390e-205,4.919999999999939533e+00
8.370000000000000995e+00,1.038339106559894437e-65,1.071147451821174394e-205,4.929999999999939320e+00
8.380000000000000782e+00,4.866898851257117751e-66,2.537877155244891872e-206,4.939999999999939106e+00
8.390000000000000568e+00,2.256493958961377142e-66,6.002552934716817896e-207,4.949999999999938893e+00
8.400000000000000355e+00,1.035223653919170670e-66,1.417248749605592974e-207,4.959999999999938680e+00
8.410000000000000142e+00,4.700825159211154458e-67,3.340422986978647062e-208,4.969999999999938467e+00
8.419999999999999929e+00,2.113251785380978385e-67,7.859641848274326897e-209,4.979999999999938254e+00
8.429999999999999716e+00,9.406781045893573949e-68,1.846080240842034556e-209,4.989999999999938041e+00
8.439999999999999503e+00,4.146663681820939283e-68,4.328580795089870305e-210,4.999999999999937828e+00
8.449999999999999289e+00,1.810344303169704672e-68,1.013183783305813924e-210,5.009999999999937614e+00
8.460000000000000853e+00,7.827929052060607582e-69,2.367441676379498351e-211,5.019999999999937401e+00
8.470000000000000639e+00,3.352411336160530491e-69,5.522291307604481600e-212,5.029999999999937188e+00
8.480000000000000426e+00,1.421924757487053407e-69,1.285905069587354758e-212,5.039999999999936975e+00
8.490000000000000213e+00,5.972712952102306868e-70,2.989156699940582783e-213,5.049999999999936762e+00
8.500000000000000000e+00,2.484227739077846458e-70,6.936481611473426257e-214,5.059999999999936549e+00
8.509999999999999787e+00,1.022978396825695869e-70,1.606871626222672466e-214,5.069999999999936335e+00
8.519999999999999574e+00,4.169730747015298594e-71,3.715994934659249768e-215,5.079999999999936122e+00
8.529999999999999361e+00,1.681925982221304857e-71,8.578703026708472875e-216,5.089999999999935909e+00
8.540000000000000924e+00,6.711698717463024429e-72,1.977066802082335635e-216,5.099999999999935696e+00
8.550000000000000711e+00,2.648694021595534943e-72,4.548569568562924347e-217,5.109999999999935483e+00
8.560000000000000497e+00,1.033306668442616348e-72,1.044678663184232625e-217,5.119999999999935270e+00
8.570000000000000284e+00,3.983154074078950318e-73,2.395220994038342756e-218,5.129999999999935056e+00
8.580000000000000071e+00,1.516381918327389220e-73,5.482315581882381727e-219,5.139999999999934843e+00
8.589999999999999858e+00,5.698290449402483567e-74,1.252675675358546051e-219,5.149999999999934630e+00
8.599999999999999645e+00,2.112553001435757271e-74,2.857393292517244413e-220,5.159999999999934417e+00
8.609999999999999432e+00,7.723222683455602097e-75,6.506669579375888688e-221,5.169999999999934204e+00
8.620000000000000995e+00,2.783526208185994852e-75,1.479126885521030437e-221,5.179999999999933991e+00
8.630000000000000782e+00,9.890984494183871158e-76,3.356685439324129235e-222,5.189999999999933777e+00
8.640000000000000568e+00,3.468060672458741204e-76,7.604575602907066062e-223,5.199999999999933564e+00
8.650000000000000355e+00,1.202421298670637527e-76,1.719883499581371109e-223,5.209999999999933351e+00
8.660000000000000142e+00,4.140232876700681621e-77,3.883142916369201540e-224,5.219999999999933138e+00
8.669999999999999929e+00,1.426779308644496005e-77,8.752429096293532715e-225,5.229999999999932925e+00
8.679999999999999716e+00,4.982390889193015101e-78,1.969406164954368768e-225,5.239999999999932712e+00
8.689999999999999503e+00,1.793480773831957961e-78,4.423887079210887354e-226,5.249999999999932498e+00
8.700000000000001066e+00,6.780768835919204918e-79,9.920542051922242476e-227,5.259999999999932285e+00
8.710000000000000853e+00,2.729186779262475167e-79,2.220904999188672234e-227,5.269999999999932072e+00
8.720000000000000639e+00,1.170736017385882063e-79,4.963503702874842087e-228,5.279999999999931859e+00
8.730000000000000426e+00,5.289405458118285434e-80,1.107416745063645859e-228,5.289999999999931646e+00
8.740000000000000213e+00,2.470850943401007139e-80,2.466600223464689612e-229,5.299999999999931433e+00
8.750000000000000000e+00,1.172369661236233374e-80,5.484688503614800231e-230,5.309999999999931219e+00
8.759999999999999787e+00,5.575549518940944430e-81,1.217506430226554294e-230,5.319999999999931006e+00
8.769999999999999574e+00,2.635247491132773199e-81,2.698094949744041728e-231,5.329999999999930793e+00
8.779999999999999361e+00,1.231852619227740305e-81,5.969121739919983602e-232,5.339999999999930580e+00
8.790000000000000924e+00,5.681054892331924557e-82,1.318352227570866450e-232,5.349999999999930367e+00
8.800000000000000711e+00,2.582144970549496354e-82,2.906838224414645694e-233,5.359999999999930154e+00
8.810000000000000497e+00,1.156405252292751683e-82,6.398515425132735606e-234,5.369999999999929940e+00
8.820000000000000284e+00,5.103845597567326734e-83,1.406070517962938858e-234,5.379999999999929727e+00
8.830000000000000071e+00,2.220812467500791810e-83,3.084644166746001012e-235,5.389999999999929514e+00
8.839999999999999858e+00,9.531402324802651351e-84,6.755752007114000224e-236,5.399999999999929301e+00
8.849999999999999645e+00,4.036836440923580158e-84,1.477112408146443781e-236,5.409999999999929088e+00
8.859999999999999432e+00,1.687964448563577528e-84,3.224223797415464604e-237,5.419999999999928875e+00
8.870000000000000995e+00,6.971129371581354464e-85,7.026016419370355070e-238,5.429999999999928662e+00
8.880000000000000782e+00,2.844583010148592175e-85,1.528502144216784204e-238,5.439999999999928448e+00
8.890000000000000568e+00,1.147213892248771507e-85,3.319681482840545362e-239,5.449999999999928235e+00
8.900000000000000355e+00,4.573955413571919736e-86,7.197817176498961936e-240,5.459999999999928022e+00
8.910000000000000142e+00,1.803224608878162899e-86,1.558044285296121804e-240,5.469999999999927809e+00
8.919999999999999929e+00,7.030472331644722940e-87,3.366928802792906856e-241,5.479999999999927596e+00
8.929999999999999716e+00,2.711069350581839854e-87,7.263798259134702318e-242,5.489999999999927383e+00
8.939999999999999503e+00,1.034049521143767972e-87,1.564479499035775486e-242,5.499999999999927169e+00
8.950000000000001066e+00,3.901109204628490030e-88,3.363975281328429058e-243,5.509999999999926956e+00
8.960000000000000853e+00,1.455660693919361157e-88,7.221261728990481360e-244,5.519999999999926743e+00
8.970000000000000639e+00,5.371719508485593546e-89,1.547573553718881503e-244,5.529999999999926530e+00
8.980000000000000426e+00,1.960100538993638545e-89,3.311067149938843072e-245,5.539999999999926317e+00
8.990000000000000213e+00,7.070632992267029429e-90,7.072349328877794807e-246,5.549999999999926104e+00
